titre,text,date,link,img
Liaison électrique Maroc/Royaume-Uni : Octopus Energy s’allie à l’initiateur du projet,"Le projet d’alimenter 8 millions de foyers britanniques par de l’énergie photovoltaïque et éolienne marocaine franchit un nouveau palier. Le britannique Octopus Energy Group vient de conclure un partenariat financier et stratégique avec son homologue Xlinks, la société à l'origine du projet (www.lematin.ma). L'annonce marque le début du partenariat entre les deux entreprises, avec d'autres investissements en cours de discussion. «Les partenaires étudient également les droits de prélèvement potentiels pour Octopus et un accord qui verrait la plateforme technologique d'Octopus KrakenFlex utilisée pour livrer de la valeur ajoutée pour les consommateurs et la possibilité d'alimenter des millions de pompes à chaleur toute l'année avec de l'électricité verte bon marché», indique Octopus Energy. Tracé que suivront les câbles sous-marins envisagés par Xlinks et Octopus Energy. Annoncé en septembre 2021, le projet Xlinks consiste à choisir un site solaire plus éolien dans le désert marocain pour fournir 3,6 GW d'énergie propre au Royaume-Uni pendant une moyenne de 20 heures par jour. Cela sera rendu possible grâce à quatre câbles sous-marins de 3.800 km de long. Le projet aura une capacité totale de 10,5 GW et une installation de batteries de 5 GW/20 GWh pour aider à créer une source quasi constante d'énergie renouvelable flexible et prévisible. Le projet devrait être opérationnel en 2027. Une fois en service, Xlinks devrait fournir de l'électricité à 48 livres sterling/MWh.",2022-05-15,https://lematin.ma/express/2022/projet-liaison-electrique-marocroyaume-uni-octopus-energy-sallie-linitiateur-projet/375765.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/80eaa7ab4a8cc5e6a4e1a45f18173cd9.jpg
La CGEM renouvelle ses instances de gouvernance,"La CGEM a tenu, le 11 mai dernier, conformément aux dispositions de ses Statuts et de son Règlement Intérieur, son Conseil d’Administration en présence des Présidents des CGEM Régions et des fédérations internes nouvellement élus ou réélus, suite au processus de renouvellement des instances de Gouvernance de la Confédération, lancé le 4 janvier dernier. Ont été élus à l’issue de ce processus : CGEM Dakhla Oued Eddahab : M. Mohamed ZEBDI Président et M. Erragheb HORMATOLLAH Vice-Président Général. CGEM Draa Tafilalet : M. Lahoussine NACEIRI Président et M. Abdellatif EL IDRISSI Vice-Président Général ; CGEM Fès Meknès : M. Omar TAJMOUATI Président et M. Hamza BENADBALLAH Vice-Président Général ; CGEM Laayoune Sakia Al Hamra : M. Mohamed Salem BENMASSAOUD Président et Moulay Brahim CHRIF Vice-Président Général ; CGEM Marrakech Safi : M. Youssef MOUHYI Président M. Hamza BAROUDI Vice-Président Général ; CGEM Oriental : M. Noureddine BACHIRI Président et M. Amin FATMI Vice-Président Général ; CGEM Rabat Salé Kénitra : Mme Bouthayna IRAQUI Présidente et M. Hassan NADIR Vice-Président Général ; CGEM Souss Massa : M. Driss BOUTTI Président et M. Brahim SAHIB Vice-Président Général ; CGEM Tanger Tétouan Al Hoceima : M. Adil RAIS Président et Mme Chaïbia BALBZIOUI Vice-Présidente Générale. Les Présidences des Fédérations Internes suivantes ont été également élues : Fédération de l’Automobile : M. Adil ZAIDI Président et M. Ali MOAMAH, Vice-Président Général ; Fédération du Commerce et Services FCS : M. Hicham SAADLI Président et M. Yassine KARIM Vice-Président Général ; Fédération des Industries Culturelles et Créatives FICC : Mme Neila TAZI Présidente et M. Abdelkader RETNANI Vice-Président Général ; Fédération des Industries Forestières, des Arts Graphiques et de l’Emballage FIFAGE : M. Mounir EL BARI Président et M. El Habib DOUKKALI Vice-Président Général ; Fédération des Pêches Maritimes FPM : M. Ali OUKACHA, Président et M. Toufik JOUNDY Vice-Président Général ; Fédération des Secteurs Bancaire et Financier FSBF : M. Abdelmounim DINIA élu Président et Mme Ouafae MRIOUAH élue Vice-Présidente Générale. Le Conseil d’Administration de la CGEM a également entériné la nomination de 5 présidents de conseil d’affaires à savoir : M. Aziz TAARJI au Conseil d’Affaires Maroc-Mauritanie ; Mme Ghita LAHLOU au Conseil d’Affaires Maroc-Israël ; M. Majid IRAQUI au Conseil d’Affaires Maroc-Émirats Arabes Unis ; M. Najib CHRAIBI au Conseil d’Affaires Maroc-Turquie ; M. Abdou JAIDI au Conseil d’Affaires Maroc-Roumanie. Cette rencontre a été l’occasion pour les membres du CA de la CGEM de discuter de sujets économiques d’actualité tels que le dialogue social, la préparation de la Loi de Finances 2023, les délais de paiement, le remboursement du crédit TVA, ainsi que les questions liées à l’international.",2022-05-13,https://lematin.ma/express/2022/cgem-renouvelle-instances-gouvernance/375754.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/b3ff170712c4761c111191ebded6a87d.jpg
Mohamed Talal : L’indexation des tarifs du transport sur le prix des carburants est la solution contre la spéculation,"L’indexation des tarifs du transport sur le prix des carburants est la formule idéale pour protéger les transporteurs et les consommateurs des pratiques spéculatives. L'affirmation est de Mohammed Talal, président de la Commission PME à la CGEM et par ailleurs patron de la Voie Express. L’opérateur estime que les aides directes octroyées par l’État aux transporteurs pour amortir l’impact de l’envolée des prix à la pompe sont nécessaires mais pas suffisantes. Talal rejette, en outre, le postulat qui lie cette hausse aux tensions inflationnistes sur les marchés intérieurs qui sont, pour lui, le fait essentiel de pratiques spéculatives. Les aides directes mobilisées par l’État au profit des transporteurs suite à l’envolée des prix des carburants auront permis de sauver un important tissu d’opérateurs. L’affirmation est de Mohamed Talal, président de la commission des PME à la CGEM, qui était l’invité de l'émission L’Info en Face du Groupe. Certes, ce soutien financier direct demeure «très insuffisant» aux yeux de Talal, mais il aura permis à des transporteurs de maintenir leur activité. «Certains opérateurs ont carrément été contraints de suspendre leurs flottes, car leurs clients refusaient la répercussion de la hausse des carburants sur leurs factures», explique le patron de la Voie Express qui vient de lancer, mercredi, Relais Express, un service de consignes électroniques de livraison de colis. Pour lui, cette solution d’aide directe aux transporteurs reste provisoire et son impact limité dans le temps. Face à cette problématique de hausses récurrentes des cours des carburants, le transporteur et logisticien recommande l’adoption d’une solution finale : l’indexation des tarifs du transport sur le prix du carburant. «Nous espérons arriver, au niveau de la Fédération des transports, à un consensus avec le gouvernement autour de cette formule d’indexation qui permettra non seulement à l’État de ne plus mettre la main à poche pour soutenir directement les transporteurs mais aussi aux transporteurs de maintenir leur activité en cas d’envolée des prix des carburants», explique Talal qui rappelle au passage que cette solution marche très bien dans des pays européens comme l’Allemagne et la France. Concrètement, l’équation est toute simple, selon l’opérateur. «Dans sa facture à un client-expéditeur, le transporteur met en bas un indice de correction. Ce dernier dépend du tarif du carburant qui était en cours lors de la signature du contrat et du nouveau cours constaté le mois où la prestation a été facturée. Ainsi, en cas de hausse du carburant, nous avons donc un indice multiplicateur sur le total de la facture qui vient corriger le prix de la prestation en compensant l’augmentation du cours du carburant», détaille Talal. À l’inverse, s’il y a une baisse, elle est automatiquement répercutée sur le tarif du transport. «Cette formule est beaucoup plus importante que la solution des aides directes puisque l’impact sur le consommateur final ne sera que minime», insiste l’opérateur. Précision importante : cette solution ne peut être appliquée au transport de voyageurs ou de personnel, eu égard à la nature de cette prestation. Les tensions inflationnistes, un pur effet de la spéculation Répondant à la question du rapport entre l’envolée des prix des carburants et l’inflation, Talal est catégorique : «Il est totalement faux d’avancer que c’est cette hausse qui a alimenté les tensions inflationnistes sur les marchés intérieurs». En effet, souligne le transporteur, le prix du carburant qui variait, en hors taxes, il y a quelques mois, entre 7 et 8 dirhams, et qui a plus que doublé aujourd’hui, n’a eu qu’un effet minime sur la hausse de certains produits alimentaires. En bon expert du secteur, Talal explique : «Prenons par exemple le cas d’un camion semi-remorque d’une capacité de chargement de 28 tonnes de tomates qui fait Casablanca-Agadir. En aller-retour, il fait 1.000 km. Sachant qu’un semi-remorque consomme 35 litres de carburant aux 100 km, cela veut dire que sur ce trajet, il va en consommer 350 litres. Si l’on considère l’augmentation de 7 DH le litre de carburant et qu'on la multiplie par les 350 litres, nous aurons une augmentation de 2.500 dirhams de plus sur ce voyage. Effectivement, cette hausse sera répercutée sur le client-expéditeur. Donc, ce voyage qui était facturé à 6.000 DH culmine à 8.500. Mais pour le consommateur final qui va acheter le kilo de tomates, l’impact est logiquement minime. Car en divisant les 2.500 DH sur les 28 tonnes de tomates, cela fait 2 centimes de plus le kilo». Sa conclusion : les intermédiaires et les spéculateurs profitent de cette situation pour gonfler les prix payés par le consommateur en ajoutant indûment 1 à 3 DH le kilo.",2022-05-13,https://lematin.ma/express/2022/mohamed-talal-lindexation-tarifs-prix-carburants-solution-finale-contre-speculation/375735.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/9790bd2655caa3ecfb734a60dbbc3e65.jpg
TotalEnergies Marketing Maroc dévoile les lauréats de la 3e édition du Challenge Startupper de l’Année,"TotalEnergies Marketing Maroc vient de dévoiler les résultats de la 3e édition du Challenge Startupper de l’Année. Le prix de la meilleure startup de moins de 3 ans a été attribué à Kenza Skiri pour son de recycling, d’upcycling et d’écoconception, « Tadwir ». Ce projet propose des produits utiles à ses communautés comme les litières végétales, les enduits et les articles de décoration, et ce dans une logique de coopérative orientée développement durable. Le prix de la meilleure idée ou projet d’entreprise a été remis à Meryem Lahcini pour son projet « charbon éco » portant sur le recyclage d'un déchet, le grignon d'olive, pour produire un charbon écologique moins cher, doté d’un pouvoir calorifique élevé et générant une faible émission de CO2. Produit à partir de la biomasse restant de la trituration des olives, dont le traitement engendre des problèmes environnementaux, ce charbon contribue à la gestion durable des ressources forestières. Le prix de la meilleure entrepreneuse a, quant à lui, été accordé à Ikram Ait Kham pour son projet Nuwood. Ce dernier recycle les coquilles de noix et les réutilise pour développer des produits écologiques dégradables. A noter que ces jeunes entrepreneurs recevront une aide financière d’un montant de 100.000 MAD par lauréat. Ils bénéficieront également d’un accompagnement personnalisé pour le développement de leur projet de la part de l’incubateur Kluster de la Chambre Française de Commerce et d’Industrie du Maroc (CFCIM) et d’une visibilité locale pour le faire connaitre. Au Maroc, 1.010 inscriptions dont 365 dossiers complets ont été déposés et 15 finalistes ont pu présenter leur projet devant le jury local d’experts. D’après les organisateurs, chaque lauréat de cette édition verra son projet présenté devant un « Grand Jury » en charge de désigner, à la mi-mai, les trois « Grands Gagnants » sur l’ensemble des 32 pays. La 3e édition du Challenge Startupper de l’Année en chiffres : 32 pays participants 35.000 inscriptions sur la plateforme 13.885 dossiers complets sur la plateforme 491 finalistes ont pitché face à un jury local",2022-05-13,https://lematin.ma/express/2022/totalenergies-marketing-maroc-laureats-3e-edition-challenge-startupper-lannee-devoiles/375732.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/810689f0344ae30d045da51b0227bdb1.jpg
"Le déficit budgétaire s’allège à 10,3 milliards à fin avril 2022","Le déficit budgétaire a reculé à 10,3 milliards de DH à fin avril dernier, contre un déficit de 22,8 milliards un an plus tôt. Et ce suite à une hausse des recettes ordinaires (19,4% à 96,72 milliards) nettement plus rapide que celle des dépenses ordinaires (10,4% à 101,7 milliards), selon les derniers chiffres de la Trésorerie générale du Royaume. Le déficit budgétaire continue de s’alléger. Il s’est, en effet, établi à 10,3 milliards de DH au cours des quatre premiers mois de cette année, compte tenu d’un solde positif de 21,3 milliards dégagé par les comptes spéciaux du Trésor et les services de l’État gérés de manière autonome, contre un déficit du Trésor de 22,8 milliards à fin avril 2021. Et ce suite à une hausse des recettes ordinaires nettement plus rapide que celle des dépenses ordinaires. Ces recettes ont, en effet, progressé de 19,4%, s’élevant à 96,72 milliards et les dépenses de 10,4% à 101,7 milliards à fin avril dernier, selon le bulletin mensuel des statistiques des finances publiques publié par la Trésorerie générale du Royaume (TGR). La nette croissance des recettes ordinaires est due au bon comportement aussi bien des recettes douanières nettes qui ont progressé de 19,1%, que de la TIC sur les tabacs manufacturés (14,4%) et des autres TIC (18,3%), des recettes nettes de la fiscalité domestique (24,5%), ainsi que des recettes non fiscales (25,8%). L’amélioration des recettes nettes de la fiscalité domestique provient notamment de l’IS qui a connu une hausse de 74,3%, compte tenu de restitutions qui ont été de 271 millions à fin avril, de l’IR (+6,5%), compte tenu de restitutions qui ont été de 90 millions et des droits d’enregistrement et de timbre (15,5%). Par contre, les recettes de la TVA à l’intérieur ont reculé de 13,1%, compte tenu des remboursements supportés par le Budget général qui ont été de 3,92 milliards à fin avril 2022 contre 2,72 milliards un an auparavant. Concernant les dépenses, les chiffres de la TGR font ressortir une hausse de 6,9% des dépenses de biens et services, due à l’augmentation de 5% des dépenses de personnel et de 10,7% des autres dépenses de biens et services ; un repli de 4,6% des charges en intérêts de la dette ; une croissance de 59,1% des émissions de la compensation et une augmentation de 45,5% des remboursements, dégrèvements et restitutions fiscaux. Le montant global des remboursements de TVA à l’intérieur et à l’importation (y compris la part supportée par les collectivités territoriales) est de 5,63 milliards, contre 3,89 milliards à fin avril 2021. Pour les dépenses d’investissement, elles ont progressé de 8% à 26,6 milliards.",2022-05-13,https://lematin.ma/express/2022/deficit-budgetaire-sallege-103-milliards-fin-avril-2022/375713.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/68e75594e7acb176eb7b447778f83654.jpg
Adil Rais et Clemente Gonzalez élus Co-Présidents du Conseil Économique Maroc-Espagne,"A l’issue de l’Assemblée Générale du Conseil Economique Maroc – Espagne (CEMAES) tenue hier 12 mai 2022, Messieurs Adil RAIS et Clemente GONZALEZ ont été élus Co-Présidents du CEMAES. Cette Assemblée s’est déroulée en présence de Chakib Alj, président de la CGEM, de Antonio Garamendi, président de la CEOE, de SEM Karima Benyaich, Ambassadeur du Maroc en Espagne et de SEM Ricardo Diez-Hochleiner, Ambassadeur d’Espagne au Maroc. Pour rappel, le Conseil Économique Maroc-Espagne (CEMAES) a été créé en 2013 à l’initiative de la Confédération Générale des Entreprises du Maroc (CGEM) et de la Confederación Española de Organizaciones Empresariales (CEOE). Le CEMAES rassemble des entrepreneurs et des organisations économiques du Maroc et d’Espagne qui souhaitent développer un espace économique commun.",2022-05-13,https://lematin.ma/express/2022/adil-rais-clemente-gonzalez-elus-co-presidents-conseil-economique-maroc-espagne/375709.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/af65f2b1f0c14710cae2f34d70a410da.jpg
L’Oriental aura sa station de dessalement de l’eau de mer,"L’Exécutif enclenchera prochainement le processus des études de faisabilité du projet de station de dessalement de l’eau de mer dans l’Oriental. La future plateforme sera dotée d’une capacité de 100 Mm³ extensible à 200 Mm³. Elle viendra renforcer les ressources en eau de la Basse Moulouya afin de sécuriser en premier lieu l’approvisionnement en eau potable des villes de Nador, Oujda, Berkane, Taourirt, Saïdia et centres liés. De même, la station réservera éventuellement une partie de sa capacité à la satisfaction de certains besoins en eau d’irrigation dans la Basse Moulouya. Le gouvernement poursuit l’exécution de sa stratégie de gestion de l’eau pour faire face aux effets du changement climatique. Après l’entrée en service de la Station de dessalement de l’eau de mer dans le Souss et l’avancement des études techniques pour celle de Casablanca-Settat, le département chargé de l’Eau planche sur les études de faisabilité pour la mise en place d’une station dans l’Oriental. Le projet s’inscrit dans le cadre de la convention de partenariat signée récemment dans la région et qui porte sur le financement et la réalisation d’opérations structurantes au niveau du bassin hydraulique de Moulouya. En effet, le projet de la station de dessalement dans l’Oriental figure parmi les actions urgentes prévues par cette convention. La future plateforme sera dotée d’une capacité de 100 Mm³ extensible à 200 Mm³. Elle viendra renforcer les ressources en eau de la Basse Moulouya afin de sécuriser en premier lieu l’approvisionnement en eau potable (AEP) des villes de Nador, Oujda, Berkane, Taourirt, Saïdia et centres liés. La station de dessalement devra contribuer éventuellement à la satisfaction de certains besoins en eau d’irrigation au niveau de la Basse Moulouya. Cette option pourrait être proposée et définie par les services du département de l’Agriculture au démarrage des études de faisabilité du projet. «L’intégration de ces besoins pour l’agriculture, si jamais identifiés, en première ou deuxième phase du projet, sera décidée dans le cadre de l’étude, en concertation avec les parties prenantes», précisent les services du ministère de l’Équipement et de l’eau. Le changement climatique accentue les besoins en eau de la région Rappelons que la région de l’Oriental est principalement alimentée par le Complexe des barrages Mohammed V–Mechraa Homadi faisant partie du bassin de la Moulouya. Ce complexe répond à la fois à l’approvisionnement en eau potable de la zone de Nador-Zaio et la zone de l’Oriental englobant Oujda, Taourirt, Berkane et toutes les localités associées avec une demande globale d’approvisionnement en eau potable d’environ 147 milliards de m³ par an à l’horizon 2050, ainsi qu’à l’irrigation d’importants périmètres agricoles de la Basse Moulouya (Grande Hydraulique) s’étendant sur plus de 69.000 ha avec une demande en eau agricole autour de 500 Mm³/an actuellement. Mais le problème est que le bassin hydraulique de la Moulouya se heurte à une multitude de défis qui mettent en péril la sécurisation de l’approvisionnement des villes de l’Oriental, notamment de la zone de Nador-Zaio, ainsi que la pérennisation des investissements de la Grande Hydraulique (GH) de la Basse Moulouya. Selon le ministère, en tête des défis, figure la diminution nette des apports durant les dernières années et l’effet du changement climatique. Résultat, une augmentation de la récurrence de séquences de sécheresses. En effet, durant les dernières années, une réduction des apports a sérieusement impacté l’approvisionnement des périmètres agricoles de la zone, avec des apports moyens durant les années 2019-2020 et 2020-2021 atteignant 470 milliards de m³ par an et 436 Mm3/an respectivement comparés à des apports moyens d’environ 830 Mm³/an (1939-2017). En outre, la problématique de l’envasement se pose avec acuité dans le bassin, et plus précisément au niveau du barrage Mohammed V, avec un taux d’envasement de l’ordre de 10 Mm³/an. Ce qui engendre une diminution de sa capacité de stockage et par conséquent la réduction des fournitures d’eau à partir du barrage et une perturbation de l’approvisionnement en eau potable, de l’irrigation et de la production d’énergie hydro-électrique. Afin de faire face à ce déséquilibre de plus en plus croissant entre l’offre et la demande dans la région de l’Oriental, des actions ont été ainsi entreprises. Il s’agit notamment du projet de surélévation du barrage Mohammed V qui a été lancé en 2020 pour porter sa capacité de stockage à près d’un milliard de m³. Mais compte tenu des effets du changement climatique qui continueraient à accentuer la vulnérabilité des ressources en eau dans cette région, le recours au développement des eaux non conventionnelles, le dessalement de l’eau de mer en l’occurrence, s’avère de plus en plus indispensable aux yeux du ministère. L’objectif étant de diversifier les sources d’approvisionnement en eau potable des villes de la région et d’améliorer la résilience de la Grande Hydraulique de la basse Moulouya face au changement climatique.",2022-05-13,https://lematin.ma/express/2022/gestion-leau-loriental-aura-station-dessalement-leau-mer/375708.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/ac9959fab7ddefc0f37832dd4230769c.jpg
La BERD accorde un prêt de 40 millions d'euros à l'ANP pour booster la résilience climatique des ports,"La Banque européenne pour la reconstruction et le développement (BERD) accorde un prêt de 40 millions d'euros à l'Agence nationale des ports (ANP). Et ce, pour apporter sa contribution à la résilience climatique de plusieurs ports sur la côte atlantique marocaine. Ce prêt, le premier proposé à une entité publique marocaine sans garantie de l’État, se compose de deux tranches : un crédit de 15 millions d'euros engagés et un capital de 25 millions d'euros à engager, indique la BERD dans un communiqué. Ce prêt est complété par une subvention de 5,7 millions de dollars à des fins d'investissement provenant du Fonds pour l'environnement mondial (GEF), ajoute la Banque européenne. Les documents concernant ce prêt ont été signés par la présidente de la BERD, Odile Renaud-Basso, à l’occasion de l’Assemblée annuelle et du Forum des affaires de la BERD, dont la 31e édition a lieu à Marrakech. La signature s’est déroulée en présence de Nizar Baraka, ministre de l'Équipement et de l'eau, Leila Benali, ministre de la Transition énergétique et du développement durable, et Nadia Laraki, directrice générale de l’ANP, ainsi que des représentants du GEF et de la direction de la BERD. Et ce n’est pas tout. La BERD fournira également à l'ANP une assistance technique, financée par une subvention de 500.000 dollars du GEF et une subvention de 1 million de dollars de la BERD, pour apporter un soutien systématique à la résilience des ports marocains face au changement climatique, note la même source. Un groupe de travail, composé d'acteurs clés du secteur portuaire marocain, sera créé pour faciliter une prise de décisions «éclairées et soucieuses» du climat, et promouvoir une optimisation de la gestion environnementale et des normes pour l'ANP, est-il indiqué. Une assistance technique supplémentaire soutiendra la mise en œuvre et le suivi efficaces du projet ainsi que l'amélioration des normes d'information financière de l'ANP.",2022-05-12,https://lematin.ma/express/2022/berd-accorde-pret-40-millions-euros-lanp/375693.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/7f198b46e776836097870cd9bfe18fa6.jpg
Consignes électroniques : le groupe Mohammed Talal révolutionne le marché de la messagerie,"Si la crise a plongé des secteurs dans un marasme économique à l’issue incertaine, d’autres ont plutôt la pêche. C’est le cas de la messagerie qui accueille une nouvelle pousse grouillant d’ambitions. Il s’agit de CEOS Technology, filiale de la Voie Express, qui met sur le marché marocain le service Express Relais. Un réseau de consignes automatiques de livraison de colis. Son déploiement devrait se matérialiser cette année par l’installation de 147 unités pour en atteindre 1.100 d’ici cinq ans. Le patron de la Voie Express, Mohammed Talal, entend opérer un mini big-bang dans le secteur de la messagerie au Maroc. À travers sa nouvelle boîte, CEOS Technology, le transporteur et logisticien met sur les rails un service spécial : Express Relais. Un réseau de consignes automatiques destiné à la livraison de colis de manière «fiable», «pratique» et «sécurisée». Le principe : «grâce à un système d’information sophistiqué et des consignes connectées, le service Express Relais permet de réserver, en toute simplicité et en ligne (www.expressrelais.ma, appli mobile : expressrelais), l’envoi ou la réception d’un colis intra-ville ou inter-villes. L’expéditeur reçoit alors son code pour déposer le colis dans une consigne de départ, et le destinataire reçoit son code pour retirer le colis dans une consigne d’arrivée ou à une adresse choisie (domicile, bureau, etc.)», explique Talal lors de la présentation du projet, le 11 mai à Casablanca. Selon lui, le parc mondial des consignes automatiques est en train de monter en puissance avec une croissance attendue de 158% sur les quatre prochaines années. D’où l’importance pour le Maroc de se positionner aussi sur ce marché «très prometteur». L’ambition de Talal est non seulement de déployer ce service au Maroc, mais de rechercher des fenêtres de croissance à l’international à travers la commercialisation des consignes automatiques que CEOS Technology fabrique elle-même au niveau local, en mobilisant une ingénierie 100% marocaine. En back-office, la société dispose d’un centre de R&D à Casablanca, d'une unité de fabrication des composantes métalliques et d'une usine de montage des consignes. CEOS Technologie démarre avec une équipe de 25 collaborateurs dont la moitié sont des ingénieurs. Et d’ici 5 ans, son business model prévoit d’atteindre 138 employés. Question de monter en régime afin de pouvoir adresser des marchés à l’étranger. D’ailleurs, l’Afrique, l’Europe et le Moyen-Orient figurent en bonne place dans le plan d’expansion à l’international de l’entreprise. À en croire Talal, les consignes électroniques produites par CEOS Technology n’ont rien à envier à celles développées dans d’autres pays. En effet, souligne le patron de la Voie Express, les consignes CEOS ont fait l‘objet de brevets techniques déposés à l’échelle internationale. Ce qui permettra à l’entreprise de creuser facilement son sillon à l’export. «Rien que le développement de la composante informatique de ces dispositifs nous a pris 4 ans», fait valoir l’opérateur. Dans cinq ans, CEOS Technology entend engranger 60% de son chiffre d’affaires à l’export. Le bébé de Talal mobilisera en tout un investissement de 82 millions de dirhams sur 5 ans, dont 20% engagés à ce jour. Pour cette année de démarrage, CEOS Technology table sur l’installation de 147 consignes à l’échelle locale afin de couvrir plus d’une vingtaine de villes du Royaume, dont Casablanca, Tanger, Agadir et Marrakech. Dans cinq ans, son réseau devrait compter pas moins de 1.100 unités. Ces dispositifs sont déployés dans des centres commerciaux, gares ferroviaires, stations-service, parcs d’activité et ensembles résidentiels. CEOS Technology affirme avoir déjà signé des partenariats de mise à disposition d’espaces avec Marjane, Aradei (Carrefour), TotalEnergies, Vivo Energy (Shell), l’ONCF, Anfa Place, Ghandi Mall, Petromin, MedZ (Casanearshore, Rabat Technopolis), MITC (Technopark) et la Foncière Chellah. D’autres enseignes partenaires intégreront le réseau ultérieurement. ************************************************* Un service 24 h/24 et 7 j/7 Pour ses développeurs, le service Express Relais offre toute une panoplie d’avantages. Grâce à la consigne automatique, il est possible, selon Talal, de déposer et retirer les colis 24 h/24 et 7 j/7, y compris les jours fériés. Ce qui libère les commerçants et particuliers des contraintes d’attente d’expédition ou de livraison. Et ceux qui se soucient pour leurs données personnelles, le logisticien les rassure : «les données personnelles sont protégées. Les systèmes informatiques développés sont hautement sécurisés». Le client a, par ailleurs, la possibilité de connaître, à tout moment, l’état de livraison du colis (tracking colis). Autre avantage, le service Express Relais se distingue en termes d’empreinte carbone. En effet, à travers le regroupement de plusieurs collectes et livraisons en un seul point, les consignes automatiques Express Relais permettent de réduire sensiblement l’empreinte carbone liée à l’activité du last mile. À en croire le patron, sur la base d’une réduction de 52% des kilométrages parcourus pour le dépôt des colis à expédier (choix de la proximité) et d’une réduction de 74% des kilométrages parcourus pour le retrait des colis en consigne (consigne sur le trajet du domicile ou du bureau), l’empreinte carbone, comparée à celle de la livraison classique, est réduite de 62,5%.",2022-05-12,https://lematin.ma/express/2022/consignes-electroniques-groupe-tallal-revolutionne-marche-messagerie/375688.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/77f8c89c53ed4acebfa5eb36db3bb8f9.jpg
CIMR : La pérennité du régime confirmée en 2021,"La Caisse Interprofessionnelle Marocaine de Retraite (CIMR) enregistre de bons résultats financiers en 2021 et confirme la pérennité de son régime. La Caisse a, en effet, réalisé des provisions techniques en progression de 8,9% par rapport à 2020, dépassant 72 milliards de dirhams, indique-t-elle dans une communication financière. L’excèdent d’exploitation ressort, quant à lui, à 5,95 milliards, en hausse de 25,1%. Au terme de 2021, les produits nets du patrimoine se sont élevés à 3,42 milliards de dirhams, en accroissement de 67,3%. Le portefeuille CIMR est estimé, au 31 décembre 2021 à 83,896 milliards de dirhams en valeur de marché. Par ailleurs, la CIMR a enregistré 483 nouveaux adhérents au profit de 5.200 affiliés. Le nombre des affiliés à la CIMR a progressé de 3,26%, atteignant un effectif global de 734.277, répartis entre actifs cotisants, au nombre de 389.920 et ayants droit, au nombre de 344.357. Ainsi, le nombre d’actifs cotisants s’est accru de 2,64 % par rapport à 2020. En 2021, 192.233 personnes ont bénéficié d'une prestation de la part de la CIMR.",2022-05-12,https://lematin.ma/express/2022/cimr-perennite-regime-confirmee-2021/375685.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/923cc596633577ceb04ece3d4a3c09c3.jpg
